x coord, y coord, z coord, scalar
35.8832, 21.9763, 26.2713, 1.37348
24.7714, 16.9876, 9.28314, 1.39122
33.1518, 22.5012, 25.882, 1.23621
34.7952, 10.8497, 53.8123, 1.41712
19.2562, 30.7749, -9.29664, 1.35383
27.049, 31.5346, 8.08139, 1.334
24.2915, 12.5682, 0.302943, 1.25363
34.9246, 11.7108, 55.0694, 1.34564
19.6117, 31.3133, -10.0144, 1.47736
19.0221, 31.7448, -10.8132, 1.33877
35.8501, 33.2765, 16.9979, 1.44324
35.1946, 33.5907, 18.462, 1.06883
27.9728, 13.8784, -0.454735, 1.3446
20.7758, 29.9911, -2.16024, 1.16792
25.4848, 29.1584, 4.08236, 1.38147
10.5096, 30.7426, -19.0575, 1.64836
35.7135, 31.9679, 19.0592, 1.13976
47.3852, 9.25914, 46.6366, 1.28841
44.2232, 15.5862, 39.0413, 1.63165
28.4099, 13.7941, -2.04984, 1.61908
37.9257, 33.5383, 28.4438, 1.43705
18.2782, 30.6641, -11.8134, 1.28815
18.3571, 1.74967, 53.4789, 1.87515
23.1414, 8.36189, 47.9594, 1.80045
16.1065, 31.0067, -7.78974, 1.50027
29.1518, 23.8445, 21.8626, 1.50113
27.3082, 32.2282, 13.2034, 1.73668
25.0943, 13.7003, -1.28532, 1.3675
32.7869, 8.32439, 55.4921, 1.31324
37.0872, 11.0602, 58.1788, 1.38303
16.0601, 30.6176, -16.9326, 1.39407
30.428, 8.32704, 48.7665, 1.63799
22.031, 6.58704, 47.891, 1.76799
47.8141, 7.31286, 50.1443, 1.39965
27.0563, 27.763, 5.79306, 1.26425
31.4985, 6.3274, 53.0105, 1.47915
10.7311, 31.9991, -18.8926, 1.37497
29.0184, 20.868, 22.0726, 1.39053
29.2126, 30.8149, 5.48268, 1.54142
30.9522, 20.9029, 24.3558, 1.47295
36.3017, 28.948, 27.6791, 1.52232
18.4201, 32.2411, -6.93507, 1.31227
30.6414, 22.0415, 20.5979, 1.16817
19.6017, 31.1856, -6.98872, 1.32677
47.5215, 10.2751, 45.7653, 1.30821
30.1128, 30.9171, 8.37495, 1.31839
44.055, 8.79983, 57.539, 1.23986
43.0288, 8.05198, 59.1569, 1.60335
26.395, 16.1488, 3.0731, 1.44996
43.6772, 16.3879, 33.7691, 1.55589
28.4625, 30.6972, 6.10654, 1.28594
37.409, 31.6676, 23.032, 1.35089
28.3668, 23.4454, 18.787, 1.33791
12.9255, 29.8413, -19.3081, 1.57274
31.0798, 23.4584, 20.3206, 1.36579
46.4975, 15.0042, 34.7911, 1.49166
29.6503, 20.0349, 16.3193, 1.53298
31.562, 32.1221, 10.8056, 1.36464
22.3942, 26.1803, 0.361574, 1.52559
25.6261, 5.23118, 49.98, 1.48232
21.4466, 17.7903, 13.9663, 1.71198
29.0495, 33.6258, 10.4025, 1.30273
24.1759, 8.28184, 49.8602, 1.52524
44.9906, 7.52221, 54.1648, 1.30281
25.5945, 18.1406, 6.68584, 1.55678
32.9499, 10.0752, 56.3027, 1.34199
22.9734, 29.8437, -1.81578, 1.59133
29.7131, 9.14294, 48.6057, 1.6771
26.3887, 13.5264, -1.36678, 1.27082
17.5203, 31.414, -3.48222, 1.45541
27.9129, 8.10088, 50.5172, 1.30716
34.156, 12.3673, 54.6452, 1.53953
42.0587, 13.0078, 60.8262, 1.6306
34.1605, 32.9617, 20.5725, 1.21398
27.9086, 12.2228, 2.55461, 1.66316
49.4147, 7.46899, 50.5204, 1.55823
19.6126, 29.6645, -1.5652, 1.06799
31.3886, 33.0628, 16.8491, 1.50952
22.0578, 4.58228, 51.4055, 1.17418
24.0934, 11.041, -0.821224, 1.66498
36.2333, 21.0642, 28.9739, 1.60744
32.4274, 32.7203, 14.417, 1.42841
19.0041, 32.6755, -7.92389, 1.49614
22.375, 15.2635, 13.1588, 1.58828
24.8873, 27.5996, -0.360897, 1.51306
27.396, 9.50832, -1.13518, 1.5172
12.2364, 34.7912, -17.1834, 1.48054
48.3679, 10.7284, 40.7569, 1.50878
16.786, 29.4529, -14.3669, 1.3538
19.4709, 28.6013, 0.476219, 1.31395
27.3546, 19.9793, 15.8673, 1.10464
31.5083, 8.36785, 49.9833, 1.66648
49.6748, 10.1997, 47.1734, 1.25516
25.3411, 12.7021, -1.91333, 1.48094
26.3756, 28.317, 2.14374, 1.10878
20.3035, 32.9834, -3.378, 1.69518
26.0525, 16.1561, 5.38486, 1.48417
41.9397, 14.4347, 59.9521, 1.75766
35.8802, 31.9629, 25.3455, 1.31047
39.0149, 21.7885, 32.436, 1.24045
26.2348, 10.1281, -1.55147, 1.53405
26.3766, 12.5761, 1.95323, 1.29453
37.2749, 31.576, 28.2522, 1.21241
18.5045, 33.2918, -10.5498, 1.48869
24.4857, 29.0075, 2.0386, 1.39761
39.0453, 23.4994, 28.9367, 1.29629
50.581, 7.38617, 49.4065, 1.71788
26.2443, 17.4232, 14.1201, 1.28318
22.7447, 29.0451, -1.22718, 1.39042
28.8272, 18.6296, 16.8269, 1.58891
13.1978, 28.2022, -17.5081, 1.68003
27.6536, 6.99754, 51.5806, 1.44273
20.6326, 1.92281, 52.5008, 1.58893
34.4099, 22.7148, 29.2985, 1.53491
29.0832, 34.3819, 8.21239, 1.69741
23.6122, 17.597, 5.8235, 1.30202
24.9056, 18.0504, 12.7025, 1.14943
22.2411, 6.9759, 48.3918, 1.61141
43.9681, 8.49743, 52.8549, 1.49921
50.1347, 12.1245, 39.7952, 1.54536
41.0995, 20.0233, 32.6707, 1.24192
17.9775, 0.883042, 52.2033, 2
41.6819, 17.8725, 33.9046, 1.42095
32.8318, 34.5865, 17.7335, 1.50565
45.9859, 6.99408, 53.4889, 1.5311
40.6073, 29.8295, 27.956, 1.58761
38.0886, 34.3756, 21.4077, 1.31905
25.7065, 21.0172, 15.1038, 1.29093
24.1219, 20.0432, 15.0636, 1.25007
31.438, 10.4242, 56.6871, 1.71062
17.389, 31.8456, -1.51252, 1.68253
38.0186, 35.2253, 22.7434, 1.50248
30.6084, 33.305, 8.0801, 1.59089
21.3228, 6.18635, 52.9121, 1.53425
35.993, 32.044, 17.2082, 1.3716
45.9492, 7.05581, 54.7833, 1.44223
46.5546, 18.1047, 36.1843, 1.51881
11.3578, 33.717, -20.0746, 1.6716
40.0674, 30.1551, 29.5378, 1.64106
47.5144, 13.2682, 38.1088, 1.20195
26.9932, 8.03119, 49.1818, 1.23811
27.8823, 20.6738, 21.1271, 1.43136
40.7642, 18.643, 33.2294, 1.40076
19.4863, 32.5465, -9.03756, 1.57071
41.1507, 10.3856, 59.3721, 1.21836
23.9452, 15.9107, 5.78649, 1.26943
27.5719, 19.7864, 14.7119, 1.41856
34.4387, 12.2171, 56.5672, 1.41376
31.8608, 20.341, 24.2788, 1.57672
28.721, 20.8715, 16.1573, 1.27655
9.51387, 34.0585, -17.9912, 1.60101
23.5196, 15.2428, 9.97304, 1.3123
17.841, 29.6701, -1.77984, 1.48897
32.4288, 22.3746, 25.2773, 1.26755
22.8425, 6.2846, 48.6525, 1.49832
32.5748, 11.1262, 55.1502, 1.42328
25.1664, 12.9183, -0.711357, 1.17527
13.903, 27.5081, -16.3843, 1.77244
31.4345, 21.3213, 26.0347, 1.56872
28.6412, 8.01907, 47.9716, 1.54116
42.1069, 12.1681, 59.8583, 1.30279
34.3109, 30.0636, 18.258, 1.69639
45.2483, 17.3039, 32.9126, 1.72028
17.5827, 30.8449, -14.7665, 1.55626
26.155, 16.226, 12.5707, 1.41786
47.2973, 7.02136, 48.9514, 1.62288
37.1377, 30.817, 25.4373, 1.39849
40.8387, 19.9386, 34.4219, 1.29796
37.9214, 24.3268, 28.8233, 1.25249
25.3419, 20.1962, 17.8588, 1.42027
40.4503, 11.7342, 60.4818, 1.32455
46.1231, 8.97666, 46.3853, 1.73071
37.3195, 23.2302, 31.9311, 1.49083
17.0511, 28.8658, -10.2068, 1.50588
17.4833, 29.7982, -11.3334, 1.21011
39.6585, 34.8157, 26.8627, 1.63895
30.4581, 31.8477, 7.7576, 1.42482
39.5521, 30.5687, 25.8437, 1.46319
22.9199, 16.6389, 6.93418, 1.30862
29.3746, 30.2461, 8.49199, 1.28735
36.4664, 34.1875, 19.7372, 1.18841
19.0682, 5.38493, 51.9572, 1.60817
20.5702, 28.2442, -2.09039, 1.34728
14.8592, 31.099, -14.0549, 1.13539
