x coord, y coord, z coord, scalar
48.5822, 10.0924, 52.533, 5.80087
10.3993, 32.7689, -17.3601, 8.75609
22.891, 18.0979, 9.96003, 7.67846
23.6631, 14.3409, 3.18705, 8.90305
20.5157, 28.7967, 2.14947, 6.54015
12.7697, 32.0348, -15.4339, 8.37976
28.2156, 5.54708, 49.7889, 8.1348
14.7844, 30.8994, -17.8008, 9.14973
26.9436, 9.38988, 0.273254, 6.12437
28.6926, 31.2176, 6.64157, 9.49189
39.6434, 23.4496, 31.77, 8.16212
42.4745, 10.5944, 56.4617, 8.86255
26.7503, 32.0403, 10.9725, 7.7054
18.1579, 31.2894, -5.58637, 9.5572
37.742, 26.7289, 30.6626, 6.08414
35.1392, 29.9216, 16.9852, 4.68334
44.3212, 13.9766, 39.2026, 5.40021
35.2978, 10.3106, 58.9152, 6.40719
24.2297, 16.4512, 7.83234, 9.13073
34.1596, 35.7517, 17.8676, 6.0372
37.6084, 22.0157, 31.6199, 8.58651
38.7372, 35.0864, 28.4518, 4.82942
26.7965, 30.4162, 6.31747, 8.37076
38.4047, 31.7738, 22.2999, 7.17944
14.6642, 31.323, -10.8393, 7.31555
30.3628, 9.78226, 53.8867, 5.76229
35.9839, 34.0252, 18.6207, 9.70171
35.2924, 9.48452, 54.7103, 7.64096
34.6692, 33.0851, 22.0891, 9.54114
27.6879, 14.7861, 2.89914, 5.88644
14.0293, 31.6432, -13.9654, 8.62252
36.557, 29.2537, 29.7589, 6.16326
35.6917, 32.3617, 25.8062, 8.53323
32.6897, 21.9983, 24.6673, 9.68366
46.624, 11.3234, 45.4208, 6.05896
44.8109, 18.8267, 35.399, 8.17967
18.8101, 29.9867, -3.97829, 9.91085
29.7613, 19.3304, 20.1396, 5.51431
25.2801, 10.9321, 0.441867, 7.81148
48.1243, 15.4952, 36.295, 8.72925
43.7422, 6.9496, 54.6643, 7.29199
49.2908, 9.25854, 41.5333, 4.99571
17.2578, 31.7461, -5.25997, 7.19208
12.5948, 29.3891, -15.4137, 7.39514
34.2584, 10.3672, 53.8424, 9.20967
38.3974, 34.0712, 23.5716, 9.27938
23.1681, 16.7302, 12.9974, 10.1699
49.7073, 8.29438, 47.8558, 8.31433
31.5309, 33.888, 10.517, 6.87881
14.9251, 31.6757, -13.5696, 9.25628
28.4616, 33.0177, 8.18157, 8.67815
25.8714, 19.4499, 16.8446, 10.2385
14.3981, 30.6387, -12.3166, 8.0056
11.0616, 35.2922, -16.2253, 6.77344
34.6315, 32.2361, 20.329, 9.55603
21.2013, 29.8427, -3.98848, 6.54756
22.9601, 3.82292, 50.2893, 6.79744
26.3328, 16.6028, 7.30964, 5.56905
23.6515, 28.3615, 0.456433, 9.52125
35.0076, 35.2687, 16.8795, 5.81829
50.0014, 10.6573, 45.8541, 8.54076
35.6256, 23.7814, 28.9642, 8.96807
18.1543, 2.93218, 52.4328, 5.49101
27.7225, 27.2955, 2.59666, 9.67659
23.8185, 7.41878, 49.4855, 9.08131
27.8756, 23.2888, 20.3444, 8.14683
34.9846, 22.0628, 24.1195, 7.68843
16.4775, 33.046, -10.5032, 7.6642
37.2091, 32.0883, 19.0595, 8.79575
34.7065, 32.4623, 17.1303, 9.84656
26.0805, 20.1255, 19.0019, 6.81798
14.0972, 29.9157, -15.5505, 10.5697
