x coord, y coord, z coord, scalar
43.3693, 8.04768, 56.2337, 89121.2
33.7001, 32.8092, 19.0535, 55983.7
10.3921, 32.4482, -16.7424, 98874
31.9911, 32.7115, 13.0624, 56301.9
22.9213, 6.06764, 50.9735, 80026
46.397, 13.4578, 36.5763, 62549.8
9.48889, 34.2141, -15.488, 99003.1
49.9542, 13.4636, 41.4144, 71885.2
35.9609, 12.3157, 56.0286, 81199.3
38.7185, 11.937, 60.6895, 92306
31.88, 34.1876, 13.0523, 57986.8
23.724, 17.9021, 10.6421, 49597
46.3687, 14.3787, 41.3567, 65499.6
32.4859, 34.4034, 14.6476, 58068.7
21.1253, 13.7085, 1.49124, 58065.9
27.3573, 25.4248, 4.58791, 50701.2
48.5822, 10.0924, 52.533, 86575.2
10.3993, 32.7689, -17.3601, 100203
22.891, 18.0979, 9.96003, 49944.9
23.6631, 14.3409, 3.18705, 54766.4
20.5157, 28.7967, 2.14947, 57090
12.7697, 32.0348, -15.4339, 93834.8
28.2156, 5.54708, 49.7889, 75860.3
14.7844, 30.8994, -17.8008, 95712.4
26.9436, 9.38988, 0.273254, 62971.6
28.6926, 31.2176, 6.64157, 55842.3
39.6434, 23.4496, 31.77, 51558.6
42.4745, 10.5944, 56.4617, 86916.2
26.7503, 32.0403, 10.9725, 55161.6
18.1579, 31.2894, -5.58637, 71306
37.742, 26.7289, 30.6626, 52226.3
35.1392, 29.9216, 16.9852, 54143.4
44.3212, 13.9766, 39.2026, 60660.5
35.2978, 10.3106, 58.9152, 88324.1
24.2297, 16.4512, 7.83234, 50673.9
34.1596, 35.7517, 17.8676, 59819.2
37.6084, 22.0157, 31.6199, 49095.8
38.7372, 35.0864, 28.4518, 61716.7
26.7965, 30.4162, 6.31747, 54744.3
38.4047, 31.7738, 22.2999, 57258.8
14.6642, 31.323, -10.8393, 83265.4
30.3628, 9.78226, 53.8867, 78271.9
35.9839, 34.0252, 18.6207, 58529.9
35.2924, 9.48452, 54.7103, 80367.8
34.6692, 33.0851, 22.0891, 56497.5
27.6879, 14.7861, 2.89914, 54404.4
14.0293, 31.6432, -13.9654, 89678.7
36.557, 29.2537, 29.7589, 53757.9
35.6917, 32.3617, 25.8062, 56231.4
32.6897, 21.9983, 24.6673, 47550
46.624, 11.3234, 45.4208, 72559.6
44.8109, 18.8267, 35.399, 57680.9
18.8101, 29.9867, -3.97829, 66876.2
